qCODE_SESSION|DESCRIPTION|DESCRIPTION_ACT|DESCRIPTION_NAT|NOM_COUR|LIEU_1|LIEU_2|ARRONDISSEMENT|ADRESSE|DATE_DEB|DATE_FIN|JOUR_SEMAINE|HEURE_DEBUT|HEURE_FIN
H2015|Bains libres - tous|Bains libres|Activites aquatiques|DCLVC de Beauport|Ecole secondaire de la Seigneurie|Piscine Seigneurie|Arrondissement de Beauport|645, avenue du Cenacle, Quebec (QC) G1E 1B3 |2015-01-03|2015-06-11|Dimanche|14:00:00|14:55:00
H2015|Patinage pour tous|Patinage libre|Sports de glace|DCLVC de Beauport|Centre sportif Marc-Simoneau|Arena Giffard patinoire avec glace 1|Arrondissement de Beauport|3500, rue Cambronne, Quebec (QC) G1E 6V1 |2015-01-03|2015-03-25|Dimanche|13:00:00|14:20:00
H2015|Hockey sur glace|Hockey sur glace|Sports de glace|Loisirs et Sports Neufchatel inc.|Parc Saint-Andre|Parc Saint-Andre \ sentier glace|Arrondissement des Rivieres|2155, boulevard Bastien, Quebec (QC) G2B 1B8 |2015-01-01|2015-03-08|Lundi|16:00:00|22:00:00
P2015|Bingo|Bingo|Loisirs recreatifs|Corporation de loisirs secteur N.D.L.|Bingo Jean-Talon|Bingo Jean-Talon|Arrondissement de Charlesbourg|1750, rue du Perigord, Quebec (QC) G1G 5X3 |2015-04-01|2015-12-31|Mercredi|18:45:00|23:00:00
P2015|Bingo|Bingo|Loisirs recreatifs|Corporation de loisirs secteur N.D.L.|Bingo Jean-Talon|Bingo Jean-Talon|Arrondissement de Charlesbourg|1750, rue du Perigord, Quebec (QC) G1G 5X3 |2015-04-01|2015-12-31|Samedi|18:45:00|23:00:00
P2015|Bingo|Bingo|Loisirs recreatifs|Loisirs de Saint-Rodrigue inc.|Bingo Centre-Bourg|Salle de Bingo Centre-Bourg|Arrondissement de Charlesbourg|1885, chemin de la Canardiere, Quebec (QC) G1J 2E5 |2015-04-01|2015-12-31|Lundi|18:45:00|22:00:00
H2015|Bains libres - adultes|Bains libres|Activites aquatiques|DCLVC de Beauport|Centre de loisirs Monseigneur-De Laval|Piscine centre de loisirs Monseigneur-De Laval|Arrondissement de Beauport|2, rue du Fargy, Quebec (QC) G1E 5A9 |2015-01-03|2015-06-11|Vendredi|11:30:00|13:25:00
H2015|Basket-ball libre|Basket-ball libre|Sports et de plein air|DCLVC de Beauport|Ecole secondaire de la Courvilloise|Palestre filles Ecole Secondaire de la Courvilloise|Arrondissement de Beauport|2265, avenue Larue, Quebec (QC) G1C 1J9 |2015-01-09|2015-04-17|Vendredi|20:30:00|22:00:00
H2015|Badminton - Pratique organisee|Badminton - Pratique organisee|Sports et de plein air|Loisirs Duberger-Les Saules inc.|Centre communautaire Les Saules|Centre communautaire Les Saules \ gymnase simple|Arrondissement des Rivieres|4120, rue De Musset, Quebec (QC) G1P 1P1 |2015-01-08|2015-04-30|Jeudi|18:30:00|20:30:00
H2015|Relache scolaire|Relache scolaire|Relache|Loisirs Duberger-Les Saules inc.|Centre communautaire Les Saules|Centre communautaire Les Saules \ p. salle 256|Arrondissement des Rivieres|4120, rue De Musset, Quebec (QC) G1P 1P1 |2015-03-02|2015-03-06|Vendredi|07:00:00|18:00:00
H2015|Relache scolaire|Relache scolaire|Relache|Loisirs Duberger-Les Saules inc.|Centre communautaire Les Saules|Centre communautaire Les Saules \ p. salle 252|Arrondissement des Rivieres|4120, rue De Musset, Quebec (QC) G1P 1P1 |2015-03-02|2015-03-06|Mercredi|07:00:00|09:30:00
H2015|Relache scolaire|Relache scolaire|Relache|Loisirs Duberger-Les Saules inc.|Centre communautaire Les Saules|Centre communautaire Les Saules \ gr. salle E102|Arrondissement des Rivieres|4120, rue De Musset, Quebec (QC) G1P 1P1 |2015-03-02|2015-03-06|Vendredi|07:00:00|18:00:00
H2015|Relache scolaire|Relache scolaire|Relache|Loisirs Duberger-Les Saules inc.|Centre communautaire Les Saules|Centre communautaire Les Saules \ p. salle 259-261|Arrondissement des Rivieres|4120, rue De Musset, Quebec (QC) G1P 1P1 |2015-03-02|2015-03-06|Vendredi|07:00:00|18:00:00
H2015|Relache scolaire|Relache scolaire|Relache|Loisirs Duberger-Les Saules inc.|Centre communautaire Les Saules|Centre communautaire Les Saules \ gymnase simple|Arrondissement des Rivieres|4120, rue De Musset, Quebec (QC) G1P 1P1 |2015-03-02|2015-03-06|Mardi|07:00:00|18:00:00
P2015|Bain libre - Piscine de l'edifice Denis-Giguere|Bain libre - Piscine de l'edifice Denis-Giguere||DCLVC de La Haute-Saint-Charles|Edifice Denis-Giguere|Centre communautaire de l'edifice Denis-Giguere - Piscine|Arrondissement de La Haute-Saint-Charles|305, rue Racine, Quebec (QC) G2B 1E7 |2015-04-03|2015-06-19|Jeudi|12:00:00|13:25:00
P2015|Bain libre - Piscine de l'edifice Denis-Giguere|Bain libre - Piscine de l'edifice Denis-Giguere||DCLVC de La Haute-Saint-Charles|Edifice Denis-Giguere|Centre communautaire de l'edifice Denis-Giguere - Piscine|Arrondissement de La Haute-Saint-Charles|305, rue Racine, Quebec (QC) G2B 1E7 |2015-04-03|2015-06-19|Lundi|13:30:00|14:25:00
H2015|Dessin assiste par ordinateur (D.A.O.)|Dessin assiste par ordinateur|Arts visuels|Centre R.I.R.E. 2000|Complexe Place Jacques-Cartier|CP Jacques-Cartier salle 01|Arrondissement de La Cite-Limoilou|SS-066-320, rue Saint-Joseph Est Est, Quebec (QC) G1K 8G5 |2015-01-19|2015-03-13|Vendredi|08:45:00|16:00:00
H2015|Bureautique I|Bureautique|Loisir educatif|Centre R.I.R.E. 2000|Complexe Place Jacques-Cartier|CP Jacques-Cartier salle 01|Arrondissement de La Cite-Limoilou|SS-066-320, rue Saint-Joseph Est Est, Quebec (QC) G1K 8G5 |2015-01-19|2015-02-27|Jeudi|08:45:00|16:00:00
H2015|Bureautique I|Bureautique|Loisir educatif|Centre R.I.R.E. 2000|Complexe Place Jacques-Cartier|CP Jacques-Cartier salle 01|Arrondissement de La Cite-Limoilou|SS-066-320, rue Saint-Joseph Est Est, Quebec (QC) G1K 8G5 |2015-01-19|2015-02-27|Vendredi|08:45:00|16:00:00
H2015|Bureautique II|Bureautique|Loisir educatif|Centre R.I.R.E. 2000|Complexe Place Jacques-Cartier|CP Jacques-Cartier salle 01|Arrondissement de La Cite-Limoilou|SS-066-320, rue Saint-Joseph Est Est, Quebec (QC) G1K 8G5 |2015-03-02|2015-03-27|Mardi|08:45:00|16:00:00
H2015|Bureautique II|Bureautique|Loisir educatif|Centre R.I.R.E. 2000|Complexe Place Jacques-Cartier|CP Jacques-Cartier salle 01|Arrondissement de La Cite-Limoilou|SS-066-320, rue Saint-Joseph Est Est, Quebec (QC) G1K 8G5 |2015-03-02|2015-03-27|Vendredi|08:45:00|16:00:00
H2015|Gestion de sites Web et medias sociaux|Gestion de site web|Loisir educatif|Centre R.I.R.E. 2000|Complexe Place Jacques-Cartier|CP Jacques-Cartier salle 01|Arrondissement de La Cite-Limoilou|SS-066-320, rue Saint-Joseph Est Est, Quebec (QC) G1K 8G5 |2015-01-26|2015-02-20|Mercredi|08:45:00|16:00:00
H2015|Gestion de sites Web et medias sociaux|Gestion de site web|Loisir educatif|Centre R.I.R.E. 2000|Complexe Place Jacques-Cartier|CP Jacques-Cartier salle 01|Arrondissement de La Cite-Limoilou|SS-066-320, rue Saint-Joseph Est Est, Quebec (QC) G1K 8G5 |2015-01-26|2015-02-20|Mardi|08:45:00|16:00:00
P2015|Bureautique II|Informatique|Loisir educatif|Centre R.I.R.E. 2000|Complexe Place Jacques-Cartier|CP Jacques-Cartier salle 01|Arrondissement de La Cite-Limoilou|SS-066-320, rue Saint-Joseph Est Est, Quebec (QC) G1K 8G5 |2015-05-19|2015-06-12|Mardi|08:45:00|16:00:00
E2015|Bureautique I et  II|Informatique|Loisir educatif|Centre R.I.R.E. 2000|Complexe Place Jacques-Cartier|CP Jacques-Cartier salle 01|Arrondissement de La Cite-Limoilou|SS-066-320, rue Saint-Joseph Est Est, Quebec (QC) G1K 8G5 |2015-07-06|2015-08-28|Lundi|08:45:00|16:00:00
E2015|Bureautique I et  II|Informatique|Loisir educatif|Centre R.I.R.E. 2000|Complexe Place Jacques-Cartier|CP Jacques-Cartier salle 01|Arrondissement de La Cite-Limoilou|SS-066-320, rue Saint-Joseph Est Est, Quebec (QC) G1K 8G5 |2015-07-06|2015-08-28|Vendredi|08:45:00|16:00:00
P2015|Comptabilite Acomba et Simple comptable|Informatique|Loisir educatif|Centre R.I.R.E. 2000|Complexe Place Jacques-Cartier|CP Jacques-Cartier salle 01|Arrondissement de La Cite-Limoilou|SS-066-320, rue Saint-Joseph Est Est, Quebec (QC) G1K 8G5 |2015-04-07|2015-05-01|Mercredi|08:45:00|16:00:00
E2015|Comptabilite Acomba et Simple comptable|Informatique|Loisir educatif|Centre R.I.R.E. 2000|Complexe Place Jacques-Cartier|CP Jacques-Cartier salle 01|Arrondissement de La Cite-Limoilou|SS-066-320, rue Saint-Joseph Est Est, Quebec (QC) G1K 8G5 |2015-07-13|2015-08-07|Lundi|08:45:00|16:00:00
P2015|Maison des jeunes Neufchatel|Maison des jeunes Neufchatel|Loisirs jeunesse|Maison des jeunes de St-Andre de Neufchatel (La)|Pavillon de service Saint-Andre|Pav. de service Saint-Andre \ salle rez-de-chaussee|Arrondissement des Rivieres|2125, boulevard Bastien, Quebec (QC) G2B 1B8 |2015-04-01|2015-06-30|Jeudi|18:00:00|22:00:00
E2015|Evenement special - Fete nationale|Evenement special|Evenement special|Loisirs et Sports Neufchatel inc.|Centre communautaire Charles-Auguste-Savard|Centre comm. C.-A.-Savard \ p. salle SS-101-1|Arrondissement des Rivieres|2155, boulevard Bastien, Quebec (QC) G2B 1B8 |2015-06-24|2015-06-24|Mercredi|08:00:00|23:59:00
E2015|Evenement special - Festi-Parc|Evenement special|Evenement special|Loisirs et Sports Neufchatel inc.|Centre communautaire Charles-Auguste-Savard|Parc Saint-Andre \ aire de jeux|Arrondissement des Rivieres|2155, boulevard Bastien, Quebec (QC) G2B 1B8 |2015-08-13|2015-08-16|Jeudi|18:00:00|23:59:00
E2015|Evenement special - Festi-Parc|Evenement special|Evenement special|Loisirs et Sports Neufchatel inc.|Centre communautaire Charles-Auguste-Savard|Centre comm. C.-A.-Savard \ p. salle SS-101-1|Arrondissement des Rivieres|2155, boulevard Bastien, Quebec (QC) G2B 1B8 |2015-08-13|2015-08-16|Vendredi|18:00:00|23:59:00
E2015|Evenement special - Festi-Parc|Evenement special|Evenement special|Loisirs et Sports Neufchatel inc.|Centre communautaire Charles-Auguste-Savard|Centre comm. C.-A.-Savard \ p. salle SS-104-1|Arrondissement des Rivieres|2155, boulevard Bastien, Quebec (QC) G2B 1B8 |2015-08-13|2015-08-16|Samedi|08:00:00|23:59:00
E2015|Evenement special - Festi-Parc|Evenement special|Evenement special|Loisirs et Sports Neufchatel inc.|Centre communautaire Charles-Auguste-Savard|Centre comm. C.-A.-Savard \ p. salle SS-101-1|Arrondissement des Rivieres|2155, boulevard Bastien, Quebec (QC) G2B 1B8 |2015-08-13|2015-08-16|Dimanche|08:00:00|23:59:00
E2015|Evenement special - Festi-Parc|Evenement special|Evenement special|Loisirs et Sports Neufchatel inc.|Centre communautaire Charles-Auguste-Savard|Parc Saint-Andre \ aire de jeux|Arrondissement des Rivieres|2155, boulevard Bastien, Quebec (QC) G2B 1B8 |2015-08-13|2015-08-16|Dimanche|08:00:00|23:59:00
P2015|Volley-ball - Groupe communautaire|Volley-ball - Groupe communautaire|Sports et de plein air|Loisirs et Sports Neufchatel inc.|Centre communautaire Charles-Auguste-Savard|Centre comm. C.-A.-Savard \ gymnase simple SS109-2-3-4|Arrondissement des Rivieres|2155, boulevard Bastien, Quebec (QC) G2B 1B8 |2015-04-27|2015-07-13|Lundi|20:00:00|22:00:00
H2015|Hockey interieur - Groupe communautaire|Hockey interieur - Groupe communautaire|Sports et de plein air|Loisirs et Sports Neufchatel inc.|Centre communautaire Charles-Auguste-Savard|Centre comm. C.-A.-Savard \ gymnase simple SS109-2-3-4|Arrondissement des Rivieres|2155, boulevard Bastien, Quebec (QC) G2B 1B8 |2015-01-13|2015-04-21|Mardi|20:45:00|22:15:00
H2015|Volley-ball - Groupe communautaire|Volley-ball - Groupe communautaire|Sports et de plein air|Loisirs et Sports Neufchatel inc.|Centre communautaire Charles-Auguste-Savard|Centre recreatif Apprenti-Sage \ gymnase simple|Arrondissement des Rivieres|2155, boulevard Bastien, Quebec (QC) G2B 1B8 |2015-01-08|2015-04-30|Jeudi|18:15:00|20:00:00
H2015|Badminton pratique organisee|Badminton pratique organisee|Activites physiques|Loisirs Montcalm inc (Les)|Centre des loisirs Montcalm|CC Lucien-Borne gymnase simple A|Arrondissement de La Cite-Limoilou|265, boulevard Rene-Levesque Ouest, Quebec (QC) G1R 2A7 |2015-01-06|2015-04-28|Mardi|18:45:00|20:15:00
P2015|Petanque|Petanque|Loisirs recreatifs|Corporation des loisirs Saint-Louis-de-France inc.|Parc Saint-Louis de France|Petanque Saint-Louis-de-France|Arrondissement Sainte-Foy-Sillery-Cap-Rouge|1560, route de l'Eglise, Quebec (QC) G1W 3P5 |2015-05-25|2015-08-26|Lundi|19:00:00|22:00:00
H2015|Patinage libre|Patinage libre|Sports de glace|DCLVC de Beauport|Arena Gilles-Tremblay|Arena Gilles-Tremblay patinoire avec glace|Arrondissement de Beauport|1011, avenue Larue, Quebec (QC) G1C 1J5 |2015-01-03|2015-03-25|Dimanche|15:00:00|16:20:00
P2015|Galerie d'art Magella-Paradis « Revons d'ete »|Galerie d'art Magella-Paradis « Revons d'ete »|Exposition|Societe artistique de Charlesbourg S.A.C.|Galerie d'art Magella-Paradis|Maison Pierre-Lefebvre Salle R.C.|Arrondissement de Charlesbourg|7970, Le Trait-Carre Ouest, Quebec (QC) G1H 4P4 |2015-06-24|2015-08-19|Mercredi|10:30:00|17:30:00
H2015|Evenement special - Maitres-nageurs|Evenement special - Maitres-nageurs|Evenement special|Club des Maitres Nageurs de Quebec (Le)|Centre Wilbrod-Bherer|Centre Wilbrod-Bherer  Lucien Flamand piscine int.|Arrondissement de La Cite-Limoilou|7, rue Robert-Rumilly, Quebec (QC) G1K 2K5 |2015-02-07|2015-02-08|Samedi|12:00:00|18:00:00
H2015|Bain libre - Pour adultes|Bain libre - Pour adultes|Activites aquatiques|DCLVC de La Cite-Limoilou|Piscine Wilfrid-Hamel|Piscine Wilfrid-Hamel|Arrondissement de La Cite-Limoilou|155, rue Bigaouette, Quebec (QC) G1K 4L5 |2015-01-03|2015-06-14|Mercredi|19:00:00|20:20:00
H2015|Bain libre - Pour adultes|Bain libre - Pour adultes|Activites aquatiques|DCLVC de La Cite-Limoilou|Piscine Wilfrid-Hamel|Piscine Wilfrid-Hamel|Arrondissement de La Cite-Limoilou|155, rue Bigaouette, Quebec (QC) G1K 4L5 |2015-01-03|2015-06-14|Jeudi|13:30:00|14:50:00
H2015|Chant - Enseignement individuel|Chant|Arts de la scene|Loisirs Lebourgneuf inc.|Centre communautaire Lebourgneuf|Centre com. Lebourgneuf  \ studio musique C|Arrondissement des Rivieres|1650, boulevard La Morille, Quebec (QC) G2K 2L2 |2015-01-12|2015-05-15|Vendredi|00:01:00|00:02:00
H2015|Musique - Instruments varies|Musique - Instruments varies|Arts de la scene|Loisirs Lebourgneuf inc.|Centre communautaire Lebourgneuf|Centre com. Lebourgneuf  \ studio musique D|Arrondissement des Rivieres|1650, boulevard La Morille, Quebec (QC) G2K 2L2 |2015-01-12|2015-05-16|Mercredi|15:30:00|20:00:00
H2015|Musique - Instruments varies|Musique - Instruments varies|Arts de la scene|Loisirs Lebourgneuf inc.|Centre communautaire Lebourgneuf|Centre com. Lebourgneuf  \ studio musique C|Arrondissement des Rivieres|1650, boulevard La Morille, Quebec (QC) G2K 2L2 |2015-01-12|2015-05-16|Jeudi|15:30:00|20:00:00
H2015|Activites libres - Badminton-basket-hockey-volley|Activites libres - Badminton-basket-hockey-volley|Sports et de plein air|Loisirs Lebourgneuf inc.|Centre communautaire Lebourgneuf|Centre com. Lebourgneuf \ Gymnase simple 1|Arrondissement des Rivieres|1650, boulevard La Morille, Quebec (QC) G2K 2L2 |2015-01-05|2015-06-28|Jeudi|12:00:00|16:00:00
H2015|Activites libres - Badminton-basket-hockey-volley|Activites libres - Badminton-basket-hockey-volley|Sports et de plein air|Loisirs Lebourgneuf inc.|Centre communautaire Lebourgneuf|Centre com. Lebourgneuf \ Gymnase simple 1|Arrondissement des Rivieres|1650, boulevard La Morille, Quebec (QC) G2K 2L2 |2015-01-05|2015-06-28|Dimanche|13:00:00|16:00:00
P2015|Groupe de marche|Groupe de marche|Activites physiques|Corporation de loisirs secteur N.D.L.|Centre communautaire Bon-Pasteur|CC Bon-Pateur Salle Centre|Arrondissement de Charlesbourg|425, rue du Bienheureux-Jean-XXIII, Quebec (QC) G2N 1V4 |2015-04-01|2015-12-31|Vendredi|09:00:00|10:00:00
H2015|Centre de jour Feu Vert|Centre de jour Feu Vert|Loisirs recreatifs|Centre de jour Feu Vert inc. (secteur Beauport)|Centre de loisirs La Sabliere|La Sabliere petite salle­|Arrondissement de Beauport|156, rue Bertrand, Quebec (QC) G1B 1H7 |2015-01-06|2015-06-26|Jeudi|08:30:00|15:30:00
P2015|Hockey interieur - Groupe communautaire|Hockey interieur - Groupe communautaire|Sports et de plein air|Loisirs et Sports Neufchatel inc.|Centre recreatif Apprenti-Sage|Centre recreatif Apprenti-Sage \ gymnase simple|Arrondissement des Rivieres|2200, rue Coursol, Quebec (QC) G2B 4Y4 |2015-04-27|2015-07-13|Lundi|20:30:00|22:00:00
P2015|Vollleyball de plage - pratique libre|Volleyball de plage - pratique libre|Sports et de plein air|Loisirs Maria-Goretti inc. (Les)|Parc Maria-Goretti|Parc Maria-Goretti|Arrondissement de Charlesbourg|7475, avenue Paul-Comtois, Quebec (QC) G1H 5X6 |2015-06-01|2015-10-04|Samedi|10:00:00|22:00:00
P2015|Vollleyball de plage - pratique libre|Volleyball de plage - pratique libre|Sports et de plein air|Loisirs Maria-Goretti inc. (Les)|Parc Maria-Goretti|Parc Maria-Goretti|Arrondissement de Charlesbourg|7475, avenue Paul-Comtois, Quebec (QC) G1H 5X6 |2015-06-01|2015-10-04|Jeudi|18:00:00|22:00:00
P2015|Patinoire pour hockey bottine -pratique libre|Patinoire pour hockey bottine - pratique libre|Sports et de plein air|Loisirs Bourg-Royal inc. (Les)|Parc St-Viateur|Parc Saint-viateur|Arrondissement de Charlesbourg|705, rue Saint-Viateur, Quebec (QC) G2L 2R5 |2015-04-27|2015-08-30|Dimanche|13:00:00|17:00:00
P2015|Patinoire pour hockey bottine -pratique libre|Patinoire pour hockey bottine - pratique libre|Sports et de plein air|Loisirs Bourg-Royal inc. (Les)|Parc St-Viateur|Parc Saint-viateur|Arrondissement de Charlesbourg|705, rue Saint-Viateur, Quebec (QC) G2L 2R5 |2015-04-27|2015-08-30|Mercredi|18:00:00|22:00:00
P2015|Volleyball de plage|Volleyball de plage|Activites Physiques|Loisirs Bourg-Royal inc. (Les)|Parc St-Viateur|Parc Saint-viateur|Arrondissement de Charlesbourg|705, rue Saint-Viateur, Quebec (QC) G2L 2R5 |2015-04-27|2015-08-30|Mardi|18:00:00|22:00:00
P2015|Hockey-balle (pratique libre)|Hockey-Balle (pratique libre)|Sports et de plein air|Loisirs Bourassa inc. (Les)|Parc de la Terrasse Bon-Air|Parc Terrasse Bon-Air|Arrondissement de Charlesbourg|1085, 60e Rue Est, Quebec (QC) G1H 2E3 |2015-05-04|2015-08-31|Jeudi|18:00:00|23:00:00
P2015|Basketball|Basketball|Sports et de plein air|Loisirs Du Jardin inc.|Parc St-Pierre|Parc Saint-Pierre|Arrondissement de Charlesbourg|5295, rue des Violettes, Quebec (QC) G1G 5L5 |2015-05-01|2015-08-31|Jeudi|16:00:00|23:00:00
P2015|Basketball|Basketball|Sports et de plein air|Loisirs Du Jardin inc.|Parc St-Pierre|Parc Saint-Pierre|Arrondissement de Charlesbourg|5295, rue des Violettes, Quebec (QC) G1G 5L5 |2015-05-01|2015-08-31|Samedi|10:00:00|23:00:00
P2015|Rampes de rouli-roulant « skate parc »|Rampes de rouli-roulant|Sports et de plein air|Loisirs Du Jardin inc.|Parc St-Pierre|Parc Saint-Pierre|Arrondissement de Charlesbourg|5295, rue des Violettes, Quebec (QC) G1G 5L5 |2015-05-01|2015-08-31|Mercredi|16:00:00|23:00:00
H2015|Billard libre|Billard libre|Loisirs recreatifs|Club FADOQ Bonne-Entente inc.|Centre de loisirs Saint-Benoit|Salle RC03-01|Arrondissement Sainte-Foy-Sillery-Cap-Rouge|909, boulevard Pie-XII, Quebec (QC) G1X 3T4 |2015-01-12|2015-04-27|Lundi|13:00:00|16:30:00
H2015|Billard libre|Billard libre|Loisirs recreatifs|Club FADOQ Bonne-Entente inc.|Centre de loisirs Saint-Benoit|Salle RC03-01|Arrondissement Sainte-Foy-Sillery-Cap-Rouge|909, boulevard Pie-XII, Quebec (QC) G1X 3T4 |2015-01-12|2015-04-27|Jeudi|13:00:00|16:30:00
H2015|Cond physique - Programme Viactive|Conditionnement physique - P.I.E.D.|Activites physiques|Loisirs Duberger-Les Saules inc.|Centre communautaire Elzear-Turcotte|Centre Elzear-Turcotte \ moyenne salle 03|Arrondissement des Rivieres|2455, boulevard Central, Quebec (QC) G1P 3N9 |2015-01-13|2015-03-31|Mardi|09:00:00|10:00:00
H2015|Activites variees|Club de l'age d'or - Activites variees|Loisirs recreatifs|F.A.D.O.Q. Vanier inc.|Centre communautaire Fernand-Dufour|Centre com. Fernand-Dufour \ salle Age d'or RC10|Arrondissement des Rivieres|222, avenue Ducharme, Quebec (QC) G1M 2H3 |2015-01-02|2015-06-15|Lundi|08:00:00|23:00:00
H2015|Activites variees|Club de l'age d'or - Activites variees|Loisirs recreatifs|F.A.D.O.Q. Vanier inc.|Centre communautaire Fernand-Dufour|Centre com. Fernand-Dufour \ salle Age d'or RC10|Arrondissement des Rivieres|222, avenue Ducharme, Quebec (QC) G1M 2H3 |2015-01-02|2015-06-15|Dimanche|08:00:00|23:00:00
P2015|Endurance et correction de styles|AquAdultes|Cours de natation|YWCA Quebec|Y.W.C.A|Y.W.C.A. piscine|Arrondissement de La Cite-Limoilou|855, avenue Holland, Quebec (QC) G1S 3S5 |2015-04-27|2015-06-17|Lundi|09:30:00|10:25:00
P2015|Aquaforme|Aquaforme|Activites aquatiques|YWCA Quebec|Y.W.C.A|Y.W.C.A. piscine|Arrondissement de La Cite-Limoilou|855, avenue Holland, Quebec (QC) G1S 3S5 |2015-05-01|2015-06-19|Vendredi|09:30:00|10:25:00
